MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,sch_dep,sch_arr,TAXI_OUT,Cloudy,Windy,Fair,Rain,Fog,Drizzle,Snow,Wintry Mix,Freezing Rain,MONTH_sin,MONTH_cos,DAY_OF_MONTH_sin,DAY_OF_MONTH_cos,DAY_OF_WEEK_sin,DAY_OF_WEEK_cos
12,3,2,1,28,0,390,2475,1110,1109,1320,34,17,61,8,20,26,29.58,36,33,21,0,0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,4,28,1,390,2475,1080,1110,1290,34,17,61,8,20,26,29.58,36,33,27,0,0,1,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,3,56,0,409,2586,1180,1176,1409,34,16,59,8,17,23,29.59,43,33,20,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,3,28,0,387,2475,1180,1176,1387,34,16,59,8,17,23,29.59,43,33,21,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,4,28,0,394,2475,1165,1177,1379,34,16,59,8,17,23,29.59,43,33,24,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,1,4,0,81,187,1211,1213,1292,34,16,59,8,17,23,29.59,27,42,27,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,1,28,1,396,2475,1169,1216,1385,34,16,59,8,17,23,29.59,27,42,26,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,2,28,0,400,2475,1215,1216,1435,34,16,59,8,17,23,29.59,27,42,25,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,4,56,1,424,2586,1180,1258,1424,33,16,61,16,16,0,29.59,27,42,29,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,1,28,1,391,2475,1230,1267,1,33,16,61,16,16,0,29.59,27,30,33,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,0,4,0,88,187,1289,1294,1377,33,16,61,16,16,0,29.59,27,30,20,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,1,28,0,384,2475,1290,1304,54,33,16,61,16,16,0,29.59,27,30,32,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,4,28,1,378,2475,1289,1307,47,33,16,61,16,16,0,29.59,27,30,21,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,3,56,0,390,2586,1309,1307,79,33,16,61,16,16,0,29.59,27,30,33,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,1,56,1,405,2586,1270,1309,55,33,16,61,16,16,0,29.59,27,30,24,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,3,28,1,376,2475,1290,1338,46,33,17,64,16,16,0,29.61,22,35,27,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,1,4,1,74,187,1390,1418,24,33,18,66,16,16,0,29.61,16,15,18,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,3,2,3,4,1,68,187,1360,180,1428,33,21,75,7,10,0,29.6,1,0,16,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.2225209339563143
12,4,3,3,28,0,371,2475,340,335,531,35,22,72,15,7,0,29.58,10,16,16,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,388,2475,360,357,568,35,23,76,15,14,0,29.59,10,16,15,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,56,0,402,2586,420,413,642,36,26,79,15,12,0,29.6,19,16,20,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,2,56,0,407,2586,420,417,647,36,26,79,15,12,0,29.6,19,16,20,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,377,2475,419,418,616,36,26,79,15,12,0,29.6,19,16,18,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,0,385,2475,420,428,625,36,26,79,15,12,0,29.6,36,30,15,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,56,0,393,2586,428,438,641,36,26,79,15,12,0,29.6,36,30,21,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,56,1,409,2586,420,463,649,36,26,79,15,12,0,29.6,36,30,15,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,4,0,70,187,465,464,535,36,26,79,15,12,0,29.6,36,30,15,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,388,2475,480,474,688,37,26,76,15,15,0,29.6,36,30,16,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,376,2475,480,474,676,37,26,76,15,15,0,29.6,36,30,15,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,56,0,422,2586,490,490,732,37,26,76,15,15,0,29.6,50,20,31,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,4,1,81,187,420,494,501,37,26,76,15,15,0,29.6,50,20,35,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,0,390,2475,485,495,695,37,26,76,15,15,0,29.6,50,20,28,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,2,28,1,395,2475,450,512,665,37,26,76,15,15,0,29.6,50,20,19,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,1,379,2475,515,534,714,37,27,79,15,12,0,29.59,50,20,16,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,383,2475,555,548,758,37,27,79,15,12,0,29.59,31,17,17,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,56,0,397,2586,560,549,777,37,27,79,15,12,0,29.59,31,17,21,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,0,4,0,85,187,559,559,644,37,27,79,15,12,0,29.59,31,17,19,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,376,2475,569,563,765,37,27,79,15,12,0,29.59,31,17,27,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,0,385,2475,585,585,790,37,27,79,15,12,0,29.59,31,17,17,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,56,1,416,2586,580,603,816,39,29,79,15,13,0,29.58,15,23,19,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,374,2475,630,624,824,39,29,79,15,13,0,29.58,15,23,12,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,0,4,0,80,187,635,650,715,39,28,76,15,14,0,29.56,15,23,18,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,378,2475,660,653,858,39,28,76,15,14,0,29.56,15,23,27,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,56,0,393,2586,660,654,873,39,28,76,15,14,0,29.56,15,23,16,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,2,56,0,407,2586,690,683,917,39,28,76,15,14,0,29.55,30,19,21,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,2,28,0,395,2475,690,684,905,39,28,76,15,14,0,29.55,30,19,23,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,56,0,412,2586,685,688,917,39,28,76,15,14,0,29.55,30,19,21,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,377,2475,689,688,886,39,28,76,15,14,0,29.55,30,19,14,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,56,1,400,2586,660,690,880,39,28,76,15,14,0,29.55,30,19,28,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,4,0,70,187,677,691,747,39,28,76,15,14,0,29.55,30,19,9,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,0,381,2475,700,700,901,39,28,76,15,14,0,29.55,30,19,14,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,8,4,0,77,187,735,737,812,37,28,81,15,13,0,29.53,24,25,29,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,380,2475,750,746,950,37,28,81,15,13,0,29.53,24,25,21,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,2,28,0,395,2475,785,779,1000,39,29,79,15,9,0,29.51,24,25,29,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,4,1,69,187,783,803,852,39,29,79,15,9,0,29.51,25,42,13,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,0,383,2475,820,819,1023,39,29,79,15,9,0,29.51,25,42,26,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,378,2475,870,864,1068,39,29,79,15,10,0,29.51,28,35,17,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,376,2475,880,876,1076,39,29,79,15,10,0,29.51,28,35,13,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,0,391,2475,929,927,1140,39,28,76,15,12,0,29.52,30,33,22,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,4,0,73,187,929,928,1002,39,28,76,15,12,0,29.52,30,33,34,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,56,0,404,2586,930,929,1154,39,28,76,15,12,0,29.52,30,33,29,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,0,4,0,94,187,940,940,1034,39,28,76,15,12,0,29.52,30,33,24,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,56,0,417,2586,955,959,1192,39,28,76,15,12,0,29.53,30,33,29,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,56,0,408,2586,980,977,1208,39,28,76,15,12,0,29.53,30,31,24,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,1,380,2475,940,982,1140,39,28,76,15,12,0,29.53,30,31,23,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,2,56,0,410,2586,995,986,1225,39,28,76,15,12,0,29.53,30,31,28,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,384,2475,1020,1017,1224,39,28,76,17,12,0,29.53,30,31,21,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,2,28,0,395,2475,1020,1021,1235,39,28,76,17,12,0,29.53,29,31,22,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,4,0,71,187,1027,1023,1098,39,28,76,17,12,0,29.53,29,31,18,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,56,0,411,2586,1025,1037,1256,39,28,76,17,12,0,29.53,29,31,16,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,374,2475,1045,1045,1239,39,28,76,17,12,0,29.53,29,31,12,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,56,0,404,2586,1065,1059,1289,39,28,76,17,12,0,29.53,29,31,28,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,0,390,2475,1080,1078,1290,39,29,79,15,14,0,29.55,29,31,14,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,1,385,2475,1015,1096,1220,39,29,79,15,14,0,29.55,36,34,28,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,390,2475,1109,1104,1319,39,29,79,15,14,0,29.55,36,34,28,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,56,0,409,2586,1180,1173,1409,39,29,79,15,15,0,29.55,41,29,13,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,4,0,89,187,1169,1174,1258,39,29,79,15,15,0,29.55,41,29,17,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,387,2475,1180,1181,1387,39,29,79,15,15,0,29.55,41,29,11,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,394,2475,1200,1194,1414,39,29,79,15,15,0,29.55,41,29,23,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,2,28,0,395,2475,1215,1211,1430,39,29,79,15,15,0,29.55,27,43,21,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,391,2475,1230,1225,1,39,29,79,15,15,0,29.55,27,43,29,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,1,394,2475,1165,1226,1379,39,29,79,15,15,0,29.55,27,43,25,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,56,1,424,2586,1165,1254,1409,39,30,82,17,14,0,29.55,27,43,22,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,56,0,406,2586,1275,1270,61,39,30,82,17,14,0,29.55,25,29,23,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,0,4,0,88,187,1289,1281,1377,39,30,82,17,14,0,29.55,25,29,27,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,4,28,0,378,2475,1289,1288,47,39,30,82,17,14,0,29.55,25,29,23,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,28,0,376,2475,1290,1289,46,39,30,82,17,14,0,29.55,25,29,26,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,56,0,390,2586,1309,1305,79,39,30,82,17,14,0,29.55,25,29,20,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,28,0,384,2475,1320,1314,84,38,31,89,17,13,0,29.55,25,29,20,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,3,4,0,68,187,1360,1356,1428,38,31,89,17,13,0,29.55,25,33,24,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,4,3,1,4,0,77,187,1380,1367,17,38,31,89,17,13,0,29.55,25,33,31,0,0,0,2,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0.4338837391175582,-0.900968867902419
12,5,4,3,28,0,371,2475,340,348,531,37,29,86,15,10,0,29.6,10,21,18,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,1,28,1,388,2475,360,383,568,37,30,89,15,14,0,29.64,20,18,20,2,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,28,0,377,2475,419,411,616,38,29,83,15,12,0,29.71,20,18,15,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,2,56,0,407,2586,420,412,647,38,29,83,15,12,0,29.71,20,18,28,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,4,4,0,81,187,420,415,501,38,29,83,15,12,0,29.71,20,18,12,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,1,56,0,402,2586,420,416,642,38,29,83,15,12,0,29.71,20,18,20,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,56,0,393,2586,428,421,641,38,29,83,15,12,0,29.71,39,34,21,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,4,56,0,409,2586,420,421,649,38,29,83,15,12,0,29.71,39,34,24,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,4,28,0,385,2475,420,421,625,38,29,83,15,12,0,29.71,39,34,22,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,2,28,0,395,2475,450,446,665,38,29,83,15,12,0,29.71,39,34,39,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,4,0,70,187,465,470,535,38,29,83,15,12,0,29.71,39,34,18,1,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,28,0,376,2475,480,475,676,41,28,70,15,12,0,29.73,39,34,16,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,1,28,0,388,2475,480,479,688,41,28,70,15,12,0,29.73,39,34,32,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,4,56,0,422,2586,490,488,732,41,28,70,15,12,0,29.73,51,20,20,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,28,0,379,2475,515,509,714,41,28,70,15,12,0,29.73,51,20,27,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,1,28,0,383,2475,555,551,758,42,28,67,15,15,0,29.76,32,20,14,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,0,4,0,85,187,559,554,644,42,28,67,15,15,0,29.76,32,20,18,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,56,0,397,2586,560,560,777,42,28,67,15,15,0,29.76,32,20,26,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,2,56,0,407,2586,570,569,797,42,28,67,15,15,0,29.76,32,20,31,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,4,56,0,416,2586,580,584,816,42,28,67,15,15,0,29.76,32,20,27,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,4,28,0,385,2475,585,585,790,42,28,67,15,15,0,29.76,32,20,27,3,0,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,28,1,376,2475,569,593,765,43,22,53,15,26,35,29.78,32,20,10,1,1,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,0,4,0,80,187,635,631,715,43,22,53,15,26,35,29.78,20,22,13,1,1,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,28,0,374,2475,630,639,824,43,22,53,15,26,35,29.78,20,22,11,1,1,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,1,28,0,378,2475,660,655,858,44,18,43,16,25,35,29.79,20,22,23,3,1,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
12,5,4,3,56,0,393,2586,660,655,873,44,18,43,16,25,35,29.79,20,22,17,3,1,0,0,0,0,0,0,0,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191
